Text-ID	Sentence-ID	Text
A26073	136	we shouldn't legalize polygamy because it will lead to more abusive relationships
A26073	137	polygamy causes insecurities in everyone involved.
A26073	138	groups that practice polygamy typically treat women very badly
A26073	139	polygamy will  cause confusion to the children in the household because they will have too many parental figures to listen to and they won't always agree with each other.
A26073	140	polygamy has seen issues of domestic abuse, psychological abuse as well as sexual abuse in the name of polygamy and religion, therefore it should not be legalized.
A26073	141	we should legalize polygamy because everybody involved is a consenting adult and they should be free to make their own choices on how they live their lives.
A26073	142	polygamy creates a family structure that is confusing and harmful for children who are not able to consent into this situation.
A26073	143	we should not legalize polygamy because it is unfair to women and children when  one man has numerous wives.
A26073	144	polygamy has been going on for hundreds of years.
A26073	145	Legalizing polygamy will encourage people to get married to take advantage of legal benefits of marriage like tax breaks even if they aren't actually in love or in a relationship.
A27042	1	guantanamo bay is a drain on government funds and most of the people there would probably just want to go home.
A27042	2	we shouldn't close guantanamo bay detection camp for peace of world
A27042	3	closing guantanamo is obligatory because they holding people there for years for nothing. how is that possible in our modern world?
A27042	4	guantanamo bay is an important tool for the war on terror and it shows the lengths we are willing to go to fight the enemy
A27042	5	we need to keep guantanamo bay detention camp open as we need a place to keep the worst of the worst criminals and not place them in other countries where they could cause harm to others.
A27042	6	guantanamo bay is somewhere safe to house suspected terrorists therefore it is necessary.
A27042	7	the guantanamo prison is a center of human rights violation
A27042	8	guantanamo bay prisoners are subject to torture which goes against our laws and morals and should be closed.
A27042	9	everything about guantanamo bay violates fundamental, international human rights. people are held without trial, tortured and mistreated
A27042	10	the worst terrorists and criminals should be kept out of our country to protect us all.
A27042	11	guantanamo bay is no longer needed and should be closed
A27042	12	guantanamo bay provides a safe place to hold people who would otherwise be a threat to innocent people.
A27042	13	guantanamo should be closed, its a semi lawless operation thats a symbol of us oppression of immigrants suspected of criminal behavior.  other more human detentions are available so it is no longer needed.
A27042	14	guantanamo bay still houses criminals and keeps them from again hurting the public
A27042	15	guantanamo bay housing the most dangerous criminals to our country and the idea of it also aids in preventing some from embarking on terrorist tactics for fear of imprisonment in the facility.
A27042	16	i think that it should not be closed, in spite of everything, it can remain as state patrimony
A27042	17	Guantanamo Bay detention camp is an important safety measure for the American people as it keeps terrorists confined.
A27042	18	we should not close down guatanamo bay because it is working fine. we need a place to keep dangerous terrorists which makes the world safer.
A27042	19	the horrific conditions and treatment are inhumane, and despite what someone has done they deserve a basic quality of life.
A27042	20	these people, who was captured overseas for terrorism they done,  should be treated like the terrorists and kept in the special place like guantanamo bay detection camp
A27042	21	there is still a place required to keep the worst criminals
A27042	22	guantanamo bay is a gross violation of international humans rights law and has no place in a civilized country's jurisprudence process.
A27042	23	Guantanamo Bay detention camp is an outdated concept and no longer fills its purpose.
A27042	24	guantanamo bay violates the due process outlined in the constitution
A27042	25	guantanamo bay detection camp should stay open because it is one of the most well guarded prisons and only the worst criminals are held there
A27042	26	it should be closed because it is too harsh and cruel to people there.
A27042	27	this camp is too expensive to maintain, especially with such few prisoners.
A27042	28	we should not close guantanamo bay detention camp is because you cannot bring the prisoners of war into the country where they can can escape and cause more chaos
A27042	29	The frequency of terrorism is greatly overstated and the USA has no business lessening standards of justice for what is in reality a minor threat.
A27042	30	guantanamo is a human rights disaster and we cannot continue to support it.
A27042	31	it is inhumane and there is no oversight over how it is run.
A27042	32	guantanamo bay serves no purpose aside from committing atrocious human rights violations in the name of protection. half the prisoners aren't even proven to be guilty. it's an embarrassment to democracy.
A27042	33	it is not right to hold people indefinitely without a trial and due process
A27042	34	it's been proved that some of guantanamo bay people has been identified as terrorist and knowing that guantanamo bay should still be in operation.
A27042	35	it should remain open because these prisoners deserve to be punished the way they are in this place
A27042	36	guantanamo bay is an unlawful detention centre that tortures prisoners and exacerbates tensions between the united states and potentially terrorist-harbouring states.
A27042	37	human rights violations can and should be stopped, but the reality is there's no other place to keep these dangerous detainees.
A27042	38	guantanamo bay has become a symbol for terrorist organizations that helps to promote the ideology and cause
A27042	39	guantanamo bay should be kept open because it is a safe place to keep very dangerous people
A27042	40	we should close guantanamo bay detention camp because it is cost the tax payers a lot of money to keep it running.
A27042	41	guantanamo bay helps to find out vital information about terrorists and their planned attacks. this should be done by any means necessary.
A27042	42	the guantanamo bay camp is inhumane
A27042	43	guantanamo bay has been there for years and closing it now seems pointless when it's still being used.
A27042	44	We should not close Guantanamo Bay detection camp as there is still real and present danger from the detainees who should be allowed back in circulation either in free society or other prisons.
A27042	45	guantanamo bay houses some of the worlds most dangerous terrorists and in order to keep people safe it must stay open.
A27042	46	the prisoners at guantanamo bay are dangerous and if let go will only try to hurt us again
A27042	47	guantanamo bay detection camp is an embarrassment to the us
A27042	48	guatanamo bay operates illegally because they use torture..
A27042	49	in no detention center should it be the case that detainees are held indefinitely without a trial, this contravenes all legal rights to a fair trial, innocent until proven guilty and due process
A27042	50	we should close guatanamo bay because it is immoral to hold human beings as prisoners without trying them for crimes allegedly committed.
A27042	51	we should close guantanamo bay because it has been nothing but a source of suspicion and accusations of prisoner abuse tainting the reputation of the us.
A27042	52	guantanamo bay provides a safe place to house those people who pose a real threat to national security.
A27042	53	guantanamo bay is a place where the most dangerous terrorists can be isolated and interrogated securely
A27042	54	the detainees are national and international security risks, guantanamo is a necessary institution to safeguard us all
A27042	55	we should close guantanamo bay because it's unfair to continue to hold human beings in prison without giving them a fair trial
A27042	56	guantanamo bay detention camp holds prisoners that if set free, would mostly likely try to destroy places in our country or kill many people.
A27042	57	Guantanamo Bay is hardly used since 9/11 and is costing the government money.
A27042	58	using guantanamo bay as a detention camp is no longer necessary.  it is expensive and most of the prisoners can be housed in federal prisons in the states.
A27042	59	these criminals are the worst of the worst and deserve the most devastating punishments allowed.
A27042	60	closing the camp would lead to more humane pathways to justice on both sides.
A27042	61	we should close guantanamo bay detention camp because it violate human rights
A27042	62	the history of torture at guantanamo bay damages our reputation as a nation so it should be closed
A27042	63	we need to quit spending money on guantanamo bay detention camp as it is a very expensive prison to tax payers.
A27042	64	Keep Guantanamo but cease all torture and inhumane treatment.
A27042	65	guantanamo bay detention camp is a waste of taxpayer money
A27042	66	the prisoners held at  guantanamo bay are the biggest threat to the world and must be detained and dealt with in a completely different way than the rest of the population for our safety
A27042	67	guantanamo bay has given the us governement unprecidented abuse of power in detaining and torturing captive prisoners. it is inhumane and not a signal of an enlightened society.
A27042	68	keeping humans in such absurd conditions violates human rights clauses.
A27042	69	close it now and stop terrorists from using it as a recruitment tool
A27042	70	we should close guantanamo bay detection camp they are used to torture people and we should not torture people.
A27042	71	guantanamo bay detection camp has inhuman conditions.
A27042	72	there needs to be a place for this type of holding
A27042	73	knowing that 95% of guantanamo bay prisoners are innocent is just a prove that guantanamo bay has to be closed at once.
A27042	74	guantanamo bay is a slippery slope towards complete disregard for the law.
A27042	75	some prisoners need to be kept in such a secure facility
A27042	76	we should close guantanamo bay detection camp because people are being detained when there could be some other arrangement for punishment
A27042	77	guantanamo bay is a stain on the reputation of the usa that has acted to further the cause of terrorists around the world
A27042	78	it only exists to torture and indefinitely detain people without trial
A27042	79	the practices used at guantanamo bay are inhumane. no person deserved to be tortured and abused. not only that the tax payers are footing the bill. instead of keeping prisoners contained we must exterminate.
A27042	80	guantanamo bay maintains terrorists that are a threat to the united states and keep foreign prisoners so as they are not returned to their countries to commit continued acts of terrorism.
A27042	81	we should close gauntanamo bay detention camp because it is a costly way of holding just a few inmates.
A27042	82	we must eliminate the detection field of guantanamo bay because there is no record and little information about what happens with the prisoners
A27042	83	guantanamo bay is no longer seen as a legitimate place to detain criminals because of what was learned that had happened there
A27042	84	we should not continue to operate the guantanamo bay detection camp.  it is unethical and we should no longer be envolved.
A27042	85	Closing Guantanamo Bay could result in detainees being sent to supermax prisons where their conditions would be worse.
A27042	86	Guantanamo holds only a handful of prisoners and is not a Gulag.
A27042	87	prisoners are detained there without trial for too long
A27042	88	guantanamo bay has housed too many prisoners unjustly, the majority of whom were released without charge.
A27042	89	guantanamo bay provides a way of finding out information about terrorist cells and so could potentially save american lives.
A27042	90	guantanamo bay is a safe pace to keep dangerous terrorists
A27042	91	guantanamo bay needs to be closed because it's not a safe place even for the criminals held within it or more especially for them.
A27042	92	Guantanamo Bay is a symbol of human rights abuses that rightly shows America to be hypocritical when it comes to promoting human rights.
A27042	93	usa must have a detention center for criminals who attempt against national security and must be outside our territory
A27042	94	Guantanamo is unpopular, making it an undemocratic form of government policy.
A27042	95	keeping terrorist and criminal contained allows the government to collect information and prevent terrorist attacks.
A27042	96	guantanamo is a violation of the sovereignty of cuba and must be closed
A27042	97	these terrorists are those most willing to organize and carry out attacks and pose a danger to any civilization that they infiltrate.
A27042	98	we should close guantanamo bay detection camp because it has been reported that many prisoners have been tortured.
A27042	99	it is necessary to keep terrorists in a place where they are able to be questioned and are in a secure location
A27042	100	the guantanomo bay camp should be closed as people are kept there without fair trials
A27042	101	guantanamo bay detection camp should be closed because it allows inhumane treatment
A27042	102	although sometimes considered a brutal place, suspected terrorists can be questioned somewhere they can't possibly escape from or be rescued from, potentially opening up new lines of investigation.
A27042	103	By violating the human rights of detainees at Guantanamo Bay, the U.S. loses its authority to request from other countries to stop their human rights violations.
A27042	104	we need guantanamo bay to deter terrorism and let them know we are serious about stopping it
A27042	105	it is costing taxpayers millions of dollars to keep it open.
A27042	106	keeping suspected terrorists in a jail that close to american soil is frightening; they should be placed in a more desolate camp, further away from the country.
A27042	107	guantanamo bay is known for its unfair treatment of its prisoners and should be closed.
A27042	108	There have been many human rights violations at Guantanamo Bay, including torturous interrogation techniques to obtain information.
A27042	109	Indefinite detention and torture completely undermine the standards of decency and justice that make America a country worth working for.
A27042	110	nobody wants foreign terrorists detained in their neighborhood
A27042	111	we need to find a place to house dangerous guantanamo inmates before we can close the camp.
A27042	112	guantanamo bay detection camp houses prisioners that it would not be safe to move
A27042	113	the torture in guantanamo bay are inhumane and awful.   these people should be facing a judge and jury for their crimes.   if you want info out of them give them less prison time.   torture is not the answer.
A27042	114	there is no reason to have a prison in a foreign country.  there is no reason to continue to place people in cuba some without even being charged.  if this is needed have it in the us.
A27042	115	the camp keeps prisoners separated from the rest of society and is therefore essential for the worst of prisoners.
A27042	116	Guantanamo Bay detention camp uses questionable tactics to get information from prisoners.
A27042	117	it keeps all the dangerous criminals away from the society
A27042	118	the camp should remain open and it keep society safe
A27042	119	its outdated and serves little purpose.
A27042	120	the camp would be a good place for tours which could bring money in for the country.
A27042	121	we cannot just release all of the prisoners to close the facility.
A27042	122	too many people have been imprisoned on guantanamo bay unfairly as they were subsequently released without charge.
A27042	123	guantanamo bay has been useful in extracting information from enemy combatants and should not be closed.
A27042	124	due to the multiple criticisms regarding torture, the guantanamo bay should not be closed but measures should be implemented for the reinsertion of the prisoners into society
A27042	125	We should not close Guantanamo Bay detection camp as the prisoners there are still potentially dangerous to society.
A27042	126	prisoners are held at guantanamo bay camp without fair trial or representation, this camp violates human rights and must be closed as soon as possible.
A27042	127	guantanamo bay detection camp offers an essential form of law enforcement and imprisonment for serious criminals and has provided important intelligence in ongoing surveillance.
A27042	128	prisoners are tortured beyond reasons there and it's a human right's violation
A27042	129	it houses some very dangerous criminals who should not be allowed into the country
A27042	130	Guantanamo can provide security for accused terrorists who would be hurt in the general prison population.
A27042	131	Imprisonment in Guantanamo is punishment without a trial, which is unconstitutional.
A27042	132	it's a great place to keep terrorist suspects away from the general population keeping us all safer while they are under investigation.
A27056	1	marriage is a very important institution that must be kept as a bond between people that cannot be easily broken on a whim
A27056	2	marriage is an outdated custom - so many people divorce that it seems pointless
A27056	3	marriage is antiquated and does not provide much benefits in regards to legalities and can even reult in higher taxes with joint filing.
A27056	4	there is no need for marriage in this society.  too many marriages end in divorce.  it would be easier to just get rid of that altogether.  safe money and stress.
A27056	5	marriage makes you lose your personal freedom and having to share everything with your partner, it should be abandoned
A27056	6	marriage displays a commitment to another and promotes the effort required to maintain a relationship
A27056	7	marriage is helpful in keeping families together
A27056	8	marriages are no longer lasting at the same rate they have been, so it should be avoided.
A27056	9	marriage should be allowed as it an important religious idea.
A27056	10	marriage is an outdated institution which serves no practical purpose in the current age.
A27056	11	marriage is no longer necessary to obtain the benefits that have traditionally been associated with it
A27056	12	marriage is just a piece of paper, people can love and support each other the same no matter what.
A27056	13	marriage is the greatest thing that a man and a woman can do that love each other very much.   if we didn't allow marriage people won't feel committed to one another and could lead to cheating and break ups.
A27056	14	marriage is just a piece of paper that can be dissolved with the stroke of a pen so there is no reason to have it in the first place
A27056	15	we should not abandon marriage because many religious people still believe in marriage
A27056	16	the very idea of ditching weddings is insane as if we suddenly abandon celebrating birthdays or New Years. people like to celebrate special events in their lives and it entirely depends on their decisions
A27056	17	marriage is a way for the government to be involved in the relationship of two people, where it has no business being.
A27056	18	we should abandon marriage because it isn't important in relationships of today's society
A27056	19	marriage is an outdated tradition that usually ends in divorce anyways.
A27056	20	on average, weddings cost over &#36;32,000, which is quite a financial setback.
A27056	21	Marriage is an important covenant relationship that causes people to work harder to stay together.
A27056	22	We should not abandon marriage as it is the best way for people to live together and create families.
A27056	23	marriage is out dated now as people who marry rarely stay together for life you are also responsible foryour spouse so could be responsible for their debts
A27056	24	marriage is very important to some people and should be available to them
A27056	25	we should not abandon marriage as there is not much else in our society that can be considered sacred.
A27056	26	marriage is an outdated social construct
A27056	27	marriage is not relevant in our current time and should just be done away with.  too often they end in divorce and cost too much money.
A27056	28	marriage is outdated and unnatural for some
A27056	29	marriage is a sacred thing for many people and should not be abandoned.
A27056	30	marriage is the ideal stable relationship to raise children and helps people to live longer more stable lives.
A27056	31	marriage is outdated and is no longer needed as people rarely stay together anyway.
A27056	32	very few marriages work out anymore and there are more divorces then ever.
A27056	33	marriage is an outdated concept that isn't representative of modern life now that people can travel further and meet more people they may be better compatible with further down the line.
A27056	34	marriage shows loyalty to one another and shouldn't be lost.
A27056	35	Marriage as a social institution is based on outdated notions of exchanging property and other resources in order to purchase or take ownership over a woman, and these practices should be abandoned.
A27056	36	marriage is just an expensive piece of paper created by the goverment.
A27056	37	marriage contributes a solild framework and structure to a relationship, gives legal representation and stability.
A27056	38	marriage is not necessary in todays society where ther are more rights and benefits for women
A27056	39	marriage is antique and not very practical
A27056	40	marriage is an important religious ceremony and belief system, which provides a stability and family values.
A27056	41	Marriage is not compatible with human biology, as is evidenced by rising divorce rates and continually high rates of infidelity amongst married individuals.
A27056	42	marriage is too ingrained in our culture to abandon.
A27056	43	marriage is an important institution that can provide a secure foundation for raising children.
A27056	44	to abandon marriage would be removing rights that people have bought into as a fundamental part of their existence, it harms no one and is incredibly meaningful for many
A27056	45	Marriage is a meaningful way for a committed couple to show to the world and to each other their level of commitment, and to celebrate their relationship.
A27056	46	Tying oneself to a partner in the form of marriage is often necessary to face the heavy burdens of both capitalism and rearing a family.
A27056	47	marriage has become an outdated institution that rewards divorce settlements disproportionately for females giving them incentive to abuse the system.
A27056	48	marriage is the bedrock of society that allows for it's continuation and abandonment could cause the collapse of cohesion, normative agreement and morality for civilization.
A27056	49	Couples who marry tend to stay together longer than couples who don't marry.
A27056	50	Marriage is becoming obsolete with more and more youth cohabiting without the need to celebrate anything. Celebration is costly and deprive couples the means for sustaining their family
A27056	51	we should abandon marriage because it is an old contract that serves no purpose in our world, and ties people together unnecessarily
A27056	52	marriage is a contract assumed for life so when it fails, add to one or both parties in a state of depression and makes separation more traumatic
A27056	53	Marriage can extend the time that couples stay together in a bad or unhealthy relationship because they fear the stigma of a divorce.
A27056	54	marriage is an outdated institution that simply binds people by a piece of paper and has no more or less committment than a couple who would choose to live together.
A27056	55	Marriage as an institution places pressure on couples in long term relationships that often creates tension between the individuals and lures people into getting married when they aren't ready, ruining otherwise good relationships.
A27056	56	marriage is an archaic form of oppression against women and should be abandoned. it is used to tie a woman to a man to support the man in his success while diminishing the woman to a subservient role.
A27056	57	The monogamy of marriage reduces health risks such as sexually transmitted diseases.
A27056	58	marriage is an old construct that largely fails in our modern society.  we simply aren't designed to be compatible through all stages of life
A27056	59	we should abandon marriage because a lot of people are living together without being married so it's a waste to have marriages nowadays
A27056	60	people should be free to celebrate their commitment as they wish.
A27056	61	we shouldn't abandon marriage because is important for society and union for people
A27056	62	marriage is the base of the society. children growing up in married couples are more stable and not stressed than the non-married couples one
A27056	63	society needs people who commit to marriage rather than just living together as an example to children that a lifetime commitment really does mean that.
A27056	64	we should abandon marriage because it is a religious ceremony and not everyone in society believes in it. which also means that couples don't get the same rights if they refuse to get married.
A27056	65	In many cultures, marriage is an important religious tradition that is believed to deepen one's relationship with God.
A27056	66	marriage is a social construct to oppress women & is backed by & enforced by the patriarchy
A27056	67	marriage is a worthwhile comittment that shows a couple have intentions to stay together for the rest of their lives.
A27056	68	marriage is a commitment, and is necessary for two people who want to live together and share assets for legal reasons.
A27056	69	marriage still has cultural and social significance, the joining of two people can truly bring happiness
A27056	70	marriage is still important when recognised in law and brings stability to a family.
A27056	71	studies show that people who are married are happier and healthier than those who are not
A27056	72	marriage is antiquated and does not really serve much of a purpose in this day and age.
A27056	73	marriage provides a legal contract that provides boundaries if things do not work out.
A27056	74	Marriage is an outdated institution that rarely last very long anyway.
A27056	75	marriage is no longer necessary since other legal arrangements are now available
A27056	76	we should embrace marriage as a way to show love and strengthen family
A27056	77	marriage is an important institution, it is well know that children who live with both birth  parents in a stable marriage succeed better in life, have better heath and better job prospects.
A27056	78	marriage is sacred and confirms a couples commitment to one another.
A27056	79	as society and values change, marriage is no longer as popular as it once was and divorce rates continue to climb.
A27056	80	marriage is outdated and no longer works in today's society
A27056	81	with the divorce rates so high, marriage is pointless. and in recent times less and less people are even getting married. they just cohabitate and commit. marriage is becoming outdated.
A27056	82	Marriage is over rated and now many people just prefer to live together.
A27056	83	marriage is an outdated institution and if a couple wish to spend the rest of their lives together, then they are free to do so with or without marriage.
A27056	84	marriage is not only a status that is recognized by the government, it is also a religious union and committment.
A27056	85	just because some marriages fail does not mean that the concept of marriage should be ended.  marriage shows commitment and support for another which is great for the world.
A27056	86	marriage is confining and restricting and serves no purpose
A27056	87	a research carried out on a selected group of unmarried and divorced women found out that they preferred a lone life than an abusive marriage.
A27056	88	marriage makes families stronger and children safer
A27056	89	with divorce rates up so high, we should abandon marriage as an archaic and broken tradition.
A27056	90	Marriage makes things easier for couples for many financial and legal matters.
A27056	91	marriage can show commitment and values it can give you rights and privileges under social security law and tax benefits
A27056	92	marriage is an expression of love, and the gravity of it encourages couples to persevere with their relationship through difficult periods.
A27056	93	marriage offers a greater potential for increasing wealth.
A27056	94	marriage is only piece of paper which couples get when they got married and people do not need that piece of paper to live together and marriage should be abandoned.
A27056	95	we should abandon marriage because it just causes people to have to spend huge amounts of money on attorney fees should they decide they do not want to live together any longer.
A27056	96	we should not abandon marriage because there are still a lot of people that believe in marriage vows
A27056	97	"marriage" isn't keeping up with the times.  abandon the old thinking and bring something that incorporates all unions - not just those with a man and woman.
A27056	98	marriage is an outdated ritual that ends in divorce.
A27056	99	Marriage ceremonies/wedding receptions can be incredibly expensive for both attendees and hosts. The money spent on weddings could be better used elsewhere, such as towards a couple's new home, or for some charitable cause.
A27056	100	marriage allows the legality of a spouse to be able to obtain medical information in the instance that a spouse is sick and/or hospitalized as well as acces to healthcare under a spouse's coverage plan.
A27056	101	we should not get rid of marriage because it is a special union for both religious and non-religious families. with marriage, two people become one and they essentially share everything that they own
A27056	102	too many marriages end up in divorce and many couples are just living together without it now.
A27056	103	There are many financial benefits associated with marriage.
A27056	104	the tax benefits of marriage help form stronger partnerships due to available net income.
A27056	105	marriage is an archaic practice that was originally formed to work as a business arrangement rather than for love.
A27056	106	it's just apiece of paper and in this age it doesn't mean too much.
A27056	107	marriage is antiquated so many people now live together as lifelong partners therefore marriage is an unnecessary act.
A27056	108	if people want to get married it is their choice
A27056	109	marriage is a way for two people to show their love for one another by signing a marriage contract that ties them together in the eyes of the goverment.
A27056	110	we should not abandon marriage because some people still believe in the wedding vows
A27117	1	urbanization results in resources becoming more scarce
A27117	2	we should fight urbanization as it eats up our green spaces which we need to provide oxygen and food.
A27117	3	urbanization gives people more access to public transportation, employment opportunities, and health care services.
A27117	4	urbanization cause more pollution enforces global warming
A27117	5	the rise in urbanization tends to increase crime problems.
A27117	6	we should fight urbanization because it causes smog and air pollution
A27117	7	urbanization can enable people to have closer access to key services such as hospitals and supermarkets.
A27117	8	urbanization damages the environment.
A27117	9	urbanization leads to more concentrated pockets of pollution.
A27117	10	it leads to the destruction of nature and our ecosystem
A27117	11	urbanization is inevitable in the current environment, as most of the jobs and opportunities are in the big cities -- we should focus on making the best of it rather than stopping it entirely.
A27117	12	urbanization brings people from all backgrounds together.
A27117	13	urbanization leads to significant air pollution which can have serious impacts on human health
A27117	14	we should not fight urbanization because it helps to create more jobs.
A27117	15	urbanization provides cultural areas where there were none before
A27117	16	urbanization leads to a loss of small-town values, as everybody becomes robotic and used to the city lifestyle.
A27117	17	urbanization hurts the environment & takes away from nature
A27117	18	urbanization leads to overcrowding and feelings of isolation
A27117	19	urbanization destroys natural habitat and crowds people together.  urbanization means larger police forces and more crime.
A27117	20	we should allow a city to grow naturally.  if a city develops a large enough economy and population then we should not restrict the growth just because we fear "urbanization".
A27117	21	urbanization provides a location for business to grow
A27117	22	we should fight urbanization because the amount of land we have is limited and once we expand cities further out into the open land, we can't get it back.
A27117	23	we should fight urbanization because if we will not  our nature will be affected.
A27117	24	urbanization provides housing and jobs to areas that need it.
A27117	25	urbanization creates an area of poor quality of life, overcrowded, polluted streets, and a hub for crime
A27117	26	we should encourage urbanization because people have to close access to food, jobs and medical care will decrease their need to own cars to travel long distances.
A27117	27	urbanization is good since it brings everyone closer to needed services and such
A27117	28	urbanization can cause pollution and other environmental issues
A27117	29	urbanization is the most efficient manner of structuring a community to enable access to public spaces, amenities, healthcare, public transport, schools and reduce the need for long car journeys
A27117	30	urbanization causes overcrowding and poverty.
A27117	31	urbanization uplifts those in poverty by supplying jobs and opportunities that individuals from rural areas would not have access to if they remained in their rural areas.
A27117	32	urbanization accelerates the development of research, medicine and lead then to better life
A27117	33	we should fight urbanization because some parts of nature have been destroyed.
A27117	34	urbanization destroys green space, which has been shown to have a detrimental effect on human mental states.
A27117	35	urbanization leads  to increased levels of air pollution.
A27117	36	cities bring everything closer together and make it easier to do everything as a result of that.
A27117	37	we should support keeping land untouched and able to grow crops
A27117	38	urbanization should be banned to save on forest destruction, animal extinction, and overall save the environment.
A27117	39	we should fight urbanization because more populous areas also see an increase in crime.
A27117	40	urbanization would have a very negative effect on the environment because of pollution. having clean air and water are always essential for a healthy society.
A27117	41	urbanization can provide more places for people to live that is close to medical facilities and other important places.
A27117	42	urbanization is important for the growth of economies
A27117	43	we should fight urbanization because everyone should have the right to live where they want.  rural living can be just as good as urban living
A27117	44	urbanization increases pollution, promotes the proliferation of criminal gangs and can concentrate diseases in centers of mass population, for all these reasons we should fight urbanization.
A27117	45	urbanization is good because it brings together many cultures  into one area & people can experience av variety of new things
A27117	46	we have a serious shortage of housing in some us areas.
A27117	47	urbanization leads to overcrowding and more poverty.
A27117	48	we need more housing for people and so we need to urbanize more.
A27117	49	urbanization can help people become more social and active due to lots of things happening around them
A27117	50	more jobs are available in urbanized areas, so less people would be unemployed.
A27117	51	urbanization is bad for local communities.
A27117	52	it causes pollution and misery people need wide open spaces.
A27117	53	urbanization leads to many new jobs and companies being able to expand their business.   this means more goods produced in america and more happy people and money to be made.
A27117	54	urbanization will allow a large number of jobs to be available in one city, thus allowing people to take mass transit to work, reducing traffic and pollution.
A27117	55	urbanization creates too many problems with the infrastructure
A27117	56	eating into greenbelt land t build housing ruins the countryside
A27117	57	urbanization contributes to overcrowding, environmental damage and poverty.
A27117	58	urbanization of areas has a positive effect on the growth and productivity of citizens. it helps society become and stay competitive in a global culture.
A27117	59	urbanization can create job opportunities people benefit from improved facilities such as hospitals schools shops etc
A27117	60	urbanization makes the cost of living cheaper and cuts down on a lot of expenses.
A27117	61	urbanization has caused too much destruction of wildlife habitat and should be fought against.  we are losing species left and right due to this.
A27117	62	urbanization is something that shouldn't happen because of poverty and overcrowding.
A27117	63	urbanization destroys natural areas to permit it's growth
A27117	64	urbanization reduces the use of valuable green space
A27117	65	funding is better utilised and services less spread out.
A27117	66	urbanization allows for more employment opportunities, greater housing options as well as access to employment.
A27117	67	urbanization is necessary for people to  find work and have somewhere to live close to their home.
A27117	68	we should fight urbanization because we need to conserve trees.
A27117	69	traditional ways of life are lost in an urban setting.
A27117	70	urbanization is the most efficient way to use scarce resources and may be the only way to fight overpopulation
A27117	71	we should fight urbanization and let people live where they darn well want to live.
A27117	72	it hurts the countryside and removes many animals homes.
A27117	73	urban areas have too much pollution and use up too many resources.
A27117	74	urban development of neighborhoods leads to more crime and violence..
A27117	75	urbanization leads to the creation of urban centers, and with that, an increase in the use of mass transit, which helps with traffic and the reduction of pollution.
A27117	76	urbanization is good for many cities and metropolises.
A27117	77	urbanization is hurting the environment by the need to cut trees, eliminate or deal with animals, and the increased pollution.
A27117	78	urbanization provides people with a higher living standard.
A27117	79	urbanization results in overcrowding in cities. the cities become more pollute, more congested.  streets are full of cars.  resources suc as sewer, water and infrastructure are strained.
A27117	80	urbanization has benefits including social integration because many different people will be living together and can understand each other.
A27117	81	people need to live somewhere so we have to expand
A27117	82	it is important for wildlife to ensure that the countryside is left untouched.
A27117	83	we should fight urbanization because it leads to air pollution
A27117	84	urbanization is a fact of life, everybody should have a roof over their head we should therefore support all urbanization initiatives.
A27117	85	urbanization helps utilize resources better.
A27117	86	urbanization allows people access to transportation and medical services.
A27117	87	urbanization makes for cheaper utilities.
A27117	88	urbanization is key to an efficient modern community. it ensures we have access to utilities, hospitals, food shops, water and for the lowest cost per person
A27117	89	more people live in urban areas so that means more crime.
A27117	90	we cannot continue to urbanize our environment and expect the planet to cope with the ever increasing pollution
A27117	91	rural poverty is a massive problem in many parts of both the developed and developing world. cities provide economies of scale and provide new income opportunities for displaced rural people.
A27117	92	urbanization results in environmental degradation
A27117	93	people need houses, we need industry to give people a living and we need places for shopping and leisure. there is still plenty of green field land in the uk - we just need to utilize it better
A27117	94	urbanization provides better schools for people who might live outside of a city
A27117	95	urbanization creates more poverty and crime.
A27117	96	urbanization ensures modernization of and further creation of housing and social facilities for an ever-expanding population.
A27117	97	urbanization leads to deforestation and increased levels of pollution as well as concentration of waste and garbage.
A27117	98	people that live in cities have better sense of community and are more tolerant of those different than them.
A27117	99	we should not fight urbanization because the world is overpopulated as it is and everyone deserves affordable housing
A27117	100	urbanization leads to a loss of small town identities, unsightly urban skyscrapers, and a mass increase of pollution.
A27117	101	urbanization has everything nearby some those that can't travel far will have everything they need close to them
A27117	102	urbanization leaves rural communities impoverished. it should be stemmed so that rural areas continue to thrive and develop.
A27117	103	urbanization is bad for the enviornment
A27117	104	urbanization can bring much needed money to a city.
A27117	105	urbanization destroys farmland and hinders the agricultural industry.
A27117	106	the countryside, which is threatened by urbanization, must be protected at all costs
A27117	107	increasing urbanization can have negative impacts on the natural enviroment
A27117	108	there will be less sprawl when everyone is living in one area which will preserve a lot of natural ecosystems
A27117	109	urbanization increases pollution and congestion in cities.
A27117	110	services and resources can be better managed in an urban setting.
A27117	111	urbanization makes environmental sense as concentrated resources can be be used efficiently by more people.
A27117	112	we should fight urbanization because it causes more air pollution than there already is
A27117	113	urban centers make it easier for people to find jobs and get around in a city where everything they need is close by.
A27117	114	urbanization is more efficient and "green" due to a more organized and proximitous infrastructure.
A27117	115	urbanization also creates job  opportunities for many people as well as housing.
A27117	116	urbanization allows basic services such as healthcare and education to be much more readily available than in rural areas
A27117	117	urbanization is leading to overpopulation in the cities
A27117	118	urbanization packs more people into smaller spaces causing more crime, pollution and diseases.
A27117	119	urbanization is the threat to our planet.
